player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot
P00167,Thomas Openda,35,Belgian,Belgium,11,Defender,189,79,Right
P00168,Jason Theate,29,Belgian,Belgium,12,Defender,191,79,Right
P00160,Kevin Tielemans,21,Belgian,Belgium,4,Defender,185,79,Right
P00180,Thibaut Lukaku,26,Belgian,Belgium,24,Forward,185,76,Left
P00177,Kevin Saelemaekers,32,Belgian,Belgium,21,Forward,188,74,Right
P00171,Eden De Ketelaere,20,Belgian,Belgium,15,Midfielder,177,73,Left
P00161,Romelu Witsel,25,Belgian,Belgium,5,Defender,174,71,Right
P00164,Youri Chadli,26,Belgian,Belgium,8,Defender,180,72,Right
P00178,Romelu Vanheusden,26,Belgian,Belgium,22,Forward,171,74,Right
P00179,Eden Lammens,20,Belgian,Belgium,23,Forward,169,66,Right
P00166,Axel Bakayoko,28,Belgian,Belgium,10,Defender,187,76,Left
P00173,Youri Saelemaekers,19,Belgian,Belgium,17,Midfielder,176,76,Right
P00170,Romelu Onana,20,Belgian,Belgium,14,Midfielder,184,75,Right
P00182,Leander Dendoncker,24,Belgian,Belgium,26,Forward,164,65,Right
P00169,Kevin Casteels,21,Belgian,Belgium,13,Midfielder,176,75,Right
P00174,Leander Vanheusden,24,Belgian,Belgium,18,Midfielder,182,75,Right
P00175,Axel Lammens,25,Belgian,Belgium,19,Midfielder,184,78,Right
P00163,Thibaut Vertonghen,36,Belgian,Belgium,7,Defender,183,78,Right
P00162,Eden Castagne,28,Belgian,Belgium,6,Defender,186,76,Right
P00172,Thibaut Faes,21,Belgian,Belgium,16,Midfielder,171,72,Right
P00157,Kevin Lukaku,24,Belgian,Belgium,1,Goalkeeper,200,80,Right
P00158,Romelu Courtois,31,Belgian,Belgium,2,Goalkeeper,191,82,Right
P00601,Pervis Preciado,30,Ecuadorian,Ecuador,3,Goalkeeper,190,75,Right
P00606,Gonzalo Ramirez,23,Ecuadorian,Ecuador,8,Defender,197,84,Right
P00624,Sebastian Preciado,22,Ecuadorian,Ecuador,26,Forward,187,77,Right
P00607,Sebastian Angulo,28,Ecuadorian,Ecuador,9,Defender,184,74,Right
P00611,Enner Ibarra,29,Ecuadorian,Ecuador,13,Midfielder,175,72,Left
P00622,Angel Caicedo,33,Ecuadorian,Ecuador,24,Forward,183,77,Left
P00621,Pervis Molina,24,Ecuadorian,Ecuador,23,Forward,177,75,Left
P00604,Pervis Gruezo,28,Ecuadorian,Ecuador,6,Defender,188,77,Right
P00615,Gonzalo Zapata,22,Ecuadorian,Ecuador,17,Midfielder,183,76,Right
P00613,Pervis Palacios,27,Ecuadorian,Ecuador,15,Midfielder,178,76,Right
P00610,Jackson Canga,27,Ecuadorian,Ecuador,12,Defender,194,82,Right
P00623,Gonzalo Mena,24,Ecuadorian,Ecuador,25,Forward,169,71,Right
P00620,Moises Pellerano,24,Ecuadorian,Ecuador,22,Forward,180,75,Left
P00617,Diego Molina,24,Ecuadorian,Ecuador,19,Midfielder,186,83,Right
P00616,Sebastian Pellerano,32,Ecuadorian,Ecuador,18,Midfielder,179,73,Right
P00612,Moises Minda,27,Ecuadorian,Ecuador,14,Midfielder,178,75,Right
P00608,Diego Pacho,30,Ecuadorian,Ecuador,10,Defender,189,81,Left
P00609,Felix Rodriguez,23,Ecuadorian,Ecuador,11,Defender,188,76,Right
P00619,Enner Zapata,23,Ecuadorian,Ecuador,21,Forward,175,76,Left
P00618,Felix Caicedo,28,Ecuadorian,Ecuador,20,Midfielder,183,73,Right
P00602,Enner Hincapie,24,Ecuadorian,Ecuador,4,Defender,183,76,Right
P00605,Angel Plata,30,Ecuadorian,Ecuador,7,Defender,175,73,Left
P00603,Moises Torres,30,Ecuadorian,Ecuador,5,Defender,192,75,Left
P00614,Angel Intriago,25,Ecuadorian,Ecuador,16,Midfielder,177,71,Right
P00599,Enner Caicedo,30,Ecuadorian,Ecuador,1,Goalkeeper,185,74,Right
P00600,Moises Mena,32,Ecuadorian,Ecuador,2,Goalkeeper,185,80,Right
P00521,Luis Rodriguez,32,Colombian,Colombia,1,Goalkeeper,192,85,Right
P00540,Jefferson Rodriguez,23,Colombian,Colombia,20,Midfielder,171,76,Right
P00539,Radamel Rios,30,Colombian,Colombia,19,Midfielder,190,81,Left
P00527,Yerry Barrios,22,Colombian,Colombia,7,Defender,193,77,Right
P00535,Duvan Tesillo,18,Colombian,Colombia,15,Midfielder,177,68,Right
P00543,Duvan Rios,24,Colombian,Colombia,23,Forward,188,80,Right
P00541,Luis Villa,32,Colombian,Colombia,21,Forward,182,80,Right
P00525,James Ospina,23,Colombian,Colombia,5,Defender,187,81,Right
P00531,Jefferson Chara,26,Colombian,Colombia,11,Defender,172,74,Right
P00532,David Lucumi,21,Colombian,Colombia,12,Defender,180,75,Left
P00534,James Morelos,23,Colombian,Colombia,14,Midfielder,177,78,Left
P00542,James Munoz,17,Colombian,Colombia,22,Forward,183,75,Left
P00526,Duvan Lerma,28,Colombian,Colombia,6,Defender,177,71,Right
P00528,Davinson Borja,28,Colombian,Colombia,8,Defender,190,81,Left
P00536,Yerry Cantillo,22,Colombian,Colombia,16,Midfielder,186,80,Right
P00544,Yerry Rodriguez,25,Colombian,Colombia,24,Forward,181,75,Right
P00537,Davinson Villa,24,Colombian,Colombia,17,Midfielder,185,79,Left
P00530,Radamel Cuesta,29,Colombian,Colombia,10,Defender,178,78,Right
P00545,Davinson Mina,22,Colombian,Colombia,25,Forward,178,74,Left
P00529,Juan Quintero,30,Colombian,Colombia,9,Defender,187,81,Right
P00533,Luis Sinisterra,31,Colombian,Colombia,13,Midfielder,180,80,Left
P00524,Luis Sanchez,22,Colombian,Colombia,4,Defender,182,76,Left
P00538,Juan Munoz,24,Colombian,Colombia,18,Midfielder,181,75,Right
P00546,Juan Cuadrado,23,Colombian,Colombia,26,Forward,190,78,Left
P00523,Duvan Cuadrado,32,Colombian,Colombia,3,Goalkeeper,191,83,Right
P00522,James Mina,25,Colombian,Colombia,2,Goalkeeper,180,77,Left
P00183,Cristiano Fernandes,33,Portuguese,Portugal,1,Goalkeeper,185,79,Left
P00199,Diogo Eustaquio,26,Portuguese,Portugal,17,Midfielder,179,73,Right
P00187,Bruno Cancelo,25,Portuguese,Portugal,5,Defender,185,75,Right
P00190,Diogo Semedo,23,Portuguese,Portugal,8,Defender,173,70,Right
P00200,Joao Taremi,21,Portuguese,Portugal,18,Midfielder,175,71,Left
P00208,Joao Felix,25,Portuguese,Portugal,26,Forward,175,67,Right
P00196,Bruno Vitinha,18,Portuguese,Portugal,14,Midfielder,180,80,Right
P00191,Joao Neves,28,Portuguese,Portugal,9,Defender,178,74,Right
P00204,Bruno Taremi,23,Portuguese,Portugal,22,Forward,190,84,Right
P00188,Bernardo Santos,31,Portuguese,Portugal,6,Defender,186,80,Right
P00194,Pepe Carvalho,30,Portuguese,Portugal,12,Defender,185,78,Right
P00202,Ruben Fernandes,35,Portuguese,Portugal,20,Midfielder,169,69,Right
P00186,Cristiano Jota,29,Portuguese,Portugal,4,Defender,188,73,Right
P00189,Rafael Guedes,30,Portuguese,Portugal,7,Defender,177,77,Right
P00193,Ruben Inacio,18,Portuguese,Portugal,11,Defender,181,80,Right
P00206,Rafael Fernandes,19,Portuguese,Portugal,24,Forward,188,74,Right
P00205,Bernardo Pepe,27,Portuguese,Portugal,23,Forward,175,68,Right
P00207,Diogo Leao,26,Portuguese,Portugal,25,Forward,169,71,Right
P00203,Cristiano Eustaquio,23,Portuguese,Portugal,21,Forward,170,71,Left
P00201,Pedro Pepe,26,Portuguese,Portugal,19,Midfielder,175,80,Right
P00192,Pedro Neto,25,Portuguese,Portugal,10,Defender,183,73,Right
P00195,Cristiano Palhinha,24,Portuguese,Portugal,13,Midfielder,176,75,Right
P00197,Bernardo Conceicao,21,Portuguese,Portugal,15,Midfielder,179,76,Right
P00198,Rafael Antonio,25,Portuguese,Portugal,16,Midfielder,182,77,Right
P00184,Bruno Leao,27,Portuguese,Portugal,2,Goalkeeper,187,78,Right
P00185,Bernardo Felix,27,Portuguese,Portugal,3,Goalkeeper,190,80,Right
P00444,Scott McGregor,32,Scottish,Scotland,2,Goalkeeper,188,77,Right
P00448,John Hanley,27,Scottish,Scotland,6,Defender,182,77,Right
P00459,Graeme Jack,27,Scottish,Scotland,17,Midfielder,169,70,Right
P00447,Scott Patterson,23,Scottish,Scotland,5,Defender,197,79,Right
P00462,Callum McTominay,26,Scottish,Scotland,20,Midfielder,187,77,Left
P00467,Graeme McGregor,31,Scottish,Scotland,25,Forward,188,78,Right
P00463,Andrew Jack,22,Scottish,Scotland,21,Forward,181,72,Right
P00455,Andrew Ferguson,26,Scottish,Scotland,13,Midfielder,180,74,Left
P00446,Andrew Adams,21,Scottish,Scotland,4,Defender,195,81,Right
P00456,Scott Lewis,24,Scottish,Scotland,14,Midfielder,180,76,Right
P00468,Liam Gilmour,23,Scottish,Scotland,26,Forward,177,76,Right
P00449,Stuart Hendry,27,Scottish,Scotland,7,Defender,180,72,Left
P00457,John Armstrong,26,Scottish,Scotland,15,Midfielder,178,75,Right
P00466,Stuart McTominay,21,Scottish,Scotland,24,Forward,183,78,Right
P00451,Liam Turnbull,31,Scottish,Scotland,9,Defender,183,76,Right
P00464,Scott Gallagher,29,Scottish,Scotland,22,Forward,177,78,Right
P00454,Kieran Dykes,25,Scottish,Scotland,12,Defender,181,80,Right
P00450,Graeme Doak,31,Scottish,Scotland,8,Defender,181,74,Right
P00458,Stuart Shankland,21,Scottish,Scotland,16,Midfielder,176,75,Left
P00460,Liam Gallagher,28,Scottish,Scotland,18,Midfielder,188,82,Right
P00461,Ryan Clark,23,Scottish,Scotland,19,Midfielder,187,81,Left
P00453,Callum Christie,31,Scottish,Scotland,11,Defender,172,71,Right
P00452,Ryan Forrest,26,Scottish,Scotland,10,Defender,180,75,Right
P00465,John Clark,23,Scottish,Scotland,23,Forward,186,78,Left
P00443,Andrew McTominay,23,Scottish,Scotland,1,Goalkeeper,190,83,Right
P00445,John Gilmour,26,Scottish,Scotland,3,Goalkeeper,188,82,Right
P00859,Mehdi Azmoun,30,Iranian,Iran,1,Goalkeeper,192,80,Right
P00871,Mehdi Arefi,19,Iranian,Iran,13,Midfielder,176,72,Left
P00877,Karim Nourollahi,26,Iranian,Iran,19,Midfielder,185,77,Left
P00872,Sardar Heydari,32,Iranian,Iran,14,Midfielder,168,65,Right
P00864,Alireza Rezaeian,26,Iranian,Iran,6,Defender,175,76,Left
P00883,Hidajat Ghoddos,24,Iranian,Iran,25,Forward,169,68,Right
P00879,Mehdi Hazbavi,24,Iranian,Iran,21,Forward,185,79,Right
P00865,Saman Torabi,32,Iranian,Iran,7,Defender,185,77,Left
P00881,Alireza Nourollahi,26,Iranian,Iran,23,Forward,179,70,Left
P00884,Ehsan Hosseini,25,Iranian,Iran,26,Forward,170,74,Right
P00862,Mehdi Hajsafi,25,Iranian,Iran,4,Defender,176,75,Right
P00880,Sardar Moradi,21,Iranian,Iran,22,Forward,181,74,Right
P00878,Morteza Azmoun,36,Iranian,Iran,20,Midfielder,167,71,Right
P00863,Sardar Ansarifard,30,Iranian,Iran,5,Defender,179,76,Right
P00869,Morteza Karimi,28,Iranian,Iran,11,Defender,189,77,Right
P00876,Ehsan Moradi,18,Iranian,Iran,18,Midfielder,174,76,Right
P00867,Ehsan Gholizadeh,29,Iranian,Iran,9,Defender,187,81,Right
P00882,Saman Azmoun,26,Iranian,Iran,24,Forward,174,70,Right
P00874,Saman Abdollahzadeh,18,Iranian,Iran,16,Midfielder,177,74,Right
P00870,Ramin Moharrami,28,Iranian,Iran,12,Defender,182,74,Left
P00868,Karim Dejagah,20,Iranian,Iran,10,Defender,180,70,Right
P00873,Alireza Shojaei,26,Iranian,Iran,15,Midfielder,184,72,Right
P00875,Hidajat Hazbavi,33,Iranian,Iran,17,Midfielder,184,79,Left
P00866,Hidajat Noorollahi,23,Iranian,Iran,8,Defender,181,77,Right
P00860,Sardar Ghoddos,24,Iranian,Iran,2,Goalkeeper,192,82,Right
P00861,Alireza Hosseini,35,Iranian,Iran,3,Goalkeeper,191,76,Left
P01069,Wilfred Okafor,22,Nigerian,Nigeria,3,Goalkeeper,187,77,Right
P01091,Joe Iwobi,24,Nigerian,Nigeria,25,Forward,180,76,Left
P01073,Alex Ekong,30,Nigerian,Nigeria,7,Defender,190,77,Right
P01084,Calvin Ejuke,20,Nigerian,Nigeria,18,Midfielder,186,77,Left
P01085,Moses Agbadou,34,Nigerian,Nigeria,19,Midfielder,181,78,Left
P01083,Joe Ajayi,21,Nigerian,Nigeria,17,Midfielder,175,75,Right
P01081,Wilfred Iheanacho,25,Nigerian,Nigeria,15,Midfielder,170,67,Right
P01087,Victor Ajayi,23,Nigerian,Nigeria,21,Forward,181,75,Right
P01075,Calvin Sanusi,21,Nigerian,Nigeria,9,Defender,178,72,Left
P01088,Samuel Ejuke,29,Nigerian,Nigeria,22,Forward,183,76,Right
P01071,Samuel Simon,29,Nigerian,Nigeria,5,Defender,183,76,Left
P01082,Alex Awoniyi,19,Nigerian,Nigeria,16,Midfielder,176,75,Right
P01090,Alex Chukwueze,23,Nigerian,Nigeria,24,Forward,168,67,Left
P01074,Joe Aina,29,Nigerian,Nigeria,8,Defender,191,76,Right
P01080,Samuel Uzoho,19,Nigerian,Nigeria,14,Midfielder,181,74,Right
P01079,Victor Ola-Aina,18,Nigerian,Nigeria,13,Midfielder,180,74,Right
P01086,Ademola Chukwueze,24,Nigerian,Nigeria,20,Midfielder,170,71,Right
P01077,Ademola Dessers,27,Nigerian,Nigeria,11,Defender,180,71,Left
P01076,Moses Nwabili,23,Nigerian,Nigeria,10,Defender,184,74,Left
P01092,Calvin Okafor,29,Nigerian,Nigeria,26,Forward,185,74,Left
P01070,Victor Aribo,21,Nigerian,Nigeria,4,Defender,185,79,Left
P01072,Wilfred Moffi,28,Nigerian,Nigeria,6,Defender,175,72,Right
P01078,Terem Bassey,27,Nigerian,Nigeria,12,Defender,187,71,Right
P01089,Wilfred Agbadou,26,Nigerian,Nigeria,23,Forward,179,72,Right
P01067,Victor Chukwueze,31,Nigerian,Nigeria,1,Goalkeeper,181,73,Right
P01068,Samuel Iwobi,28,Nigerian,Nigeria,2,Goalkeeper,194,83,Left
P01017,Idrissa Sarr,28,Senegalese,Senegal,3,Goalkeeper,189,82,Right
P01027,Sadio Sabaly,25,Senegalese,Senegal,13,Midfielder,174,73,Right
P01025,Ismaila Ba,29,Senegalese,Senegal,11,Defender,185,81,Left
P01032,Pape Faye,22,Senegalese,Senegal,18,Midfielder,178,74,Left
P01022,Boulaye Niang,36,Senegalese,Senegal,8,Defender,180,75,Left
P01029,Idrissa Dia,22,Senegalese,Senegal,15,Midfielder,182,74,Right
P01021,Edouard Cisse,31,Senegalese,Senegal,7,Defender,187,80,Right
P01020,Idrissa N'Diaye,22,Senegalese,Senegal,6,Defender,182,80,Left
P01026,Moussa Fall,30,Senegalese,Senegal,12,Defender,183,77,Right
P01033,Ferland Seck,23,Senegalese,Senegal,19,Midfielder,185,79,Right
P01038,Edouard Koulibaly,34,Senegalese,Senegal,24,Forward,170,71,Left
P01034,Ismaila Koulibaly,25,Senegalese,Senegal,20,Midfielder,177,72,Right
P01019,Kalidou Mendy,25,Senegalese,Senegal,5,Defender,179,75,Right
P01037,Idrissa Seck,31,Senegalese,Senegal,23,Forward,163,71,Right
P01035,Sadio Diouf,24,Senegalese,Senegal,21,Forward,180,71,Right
P01028,Kalidou Diallo,21,Senegalese,Senegal,14,Midfielder,182,79,Right
P01030,Edouard Ndiaye,30,Senegalese,Senegal,16,Midfielder,177,74,Left
P01024,Ferland Sow,32,Senegalese,Senegal,10,Defender,182,75,Left
P01031,Boulaye Diouf,30,Senegalese,Senegal,17,Midfielder,176,71,Left
P01018,Sadio Diatta,28,Senegalese,Senegal,4,Defender,181,77,Right
P01039,Boulaye Mendy,24,Senegalese,Senegal,25,Forward,180,77,Left
P01023,Pape Gomis,22,Senegalese,Senegal,9,Defender,175,74,Left
P01036,Kalidou Faye,25,Senegalese,Senegal,22,Forward,165,66,Right
P01040,Pape Sarr,27,Senegalese,Senegal,26,Forward,186,78,Right
P01016,Kalidou Mendy,25,Senegalese,Senegal,2,Goalkeeper,191,79,Right
P01015,Sadio Koulibaly,24,Senegalese,Senegal,1,Goalkeeper,185,79,Right
P00653,Giovanni Weah,33,American,United States,3,Goalkeeper,189,77,Right
P00655,Weston Dest,29,American,United States,5,Defender,197,83,Left
P00676,Timothy Weah,24,American,United States,26,Forward,174,72,Right
P00671,Christian Horvath,19,American,United States,21,Forward,182,76,Left
P00654,Christian Robinson,32,American,United States,4,Defender,177,77,Left
P00657,Tyler Balogan,22,American,United States,7,Defender,184,76,Right
P00663,Christian Sargent,25,American,United States,13,Midfielder,180,73,Right
P00661,Brenden Pepi,30,American,United States,11,Defender,176,72,Right
P00673,Giovanni Hoppe,25,American,United States,23,Forward,180,80,Right
P00665,Giovanni Tillman,26,American,United States,15,Midfielder,181,77,Right
P00662,Yunus Robinson,26,American,United States,12,Defender,182,72,Left
P00675,Antonee Adams,22,American,United States,25,Forward,169,74,Right
P00674,Tyler McKennie,22,American,United States,24,Forward,178,68,Left
P00669,Sergino Hoppe,27,American,United States,19,Midfielder,177,72,Right
P00667,Antonee Horvath,25,American,United States,17,Midfielder,177,70,Right
P00664,Weston Acosta,26,American,United States,14,Midfielder,176,79,Right
P00656,Giovanni Musah,33,American,United States,6,Defender,183,73,Left
P00668,Timothy Yedlin,23,American,United States,18,Midfielder,173,70,Right
P00672,Weston Yedlin,29,American,United States,22,Forward,179,77,Left
P00659,Timothy Zimmerman,25,American,United States,9,Defender,188,77,Right
P00670,Brenden McKennie,26,American,United States,20,Midfielder,175,78,Right
P00660,Sergino Busio,23,American,United States,10,Defender,185,74,Left
P00666,Tyler Morris,28,American,United States,16,Midfielder,180,73,Right
P00658,Antonee Carter-Vickers,23,American,United States,8,Defender,184,81,Right
P00652,Weston Adams,29,American,United States,2,Goalkeeper,184,74,Right
P00651,Christian McKennie,28,American,United States,1,Goalkeeper,183,74,Right
P00573,Luis Cavani,26,Uruguayan,Uruguay,1,Goalkeeper,185,76,Right
P00580,Ronald De Arrascaeta,35,Uruguayan,Uruguay,8,Defender,190,85,Right
P00581,Sebastian Nunez,29,Uruguayan,Uruguay,9,Defender,188,78,Right
P00585,Luis Pellistri,34,Uruguayan,Uruguay,13,Midfielder,179,77,Left
P00597,Ronald Gimenez,21,Uruguayan,Uruguay,25,Forward,189,74,Right
P00591,Rodrigo Trezeguet,26,Uruguayan,Uruguay,19,Midfielder,175,82,Left
P00587,Federico Caceres,25,Uruguayan,Uruguay,15,Midfielder,181,80,Right
P00583,Diego Vina,34,Uruguayan,Uruguay,11,Defender,187,79,Left
P00595,Federico Trezeguet,30,Uruguayan,Uruguay,23,Forward,184,73,Left
P00590,Sebastian Torres,25,Uruguayan,Uruguay,18,Midfielder,181,74,Right
P00592,Diego Cavani,23,Uruguayan,Uruguay,20,Midfielder,181,77,Right
P00576,Luis Araujo,30,Uruguayan,Uruguay,4,Defender,179,75,Left
P00589,Ronald Varela,27,Uruguayan,Uruguay,17,Midfielder,181,74,Left
P00578,Federico Coates,30,Uruguayan,Uruguay,6,Defender,184,81,Right
P00598,Sebastian Bentancur,28,Uruguayan,Uruguay,26,Forward,184,80,Right
P00582,Rodrigo Olivera,25,Uruguayan,Uruguay,10,Defender,187,75,Right
P00586,Edinson Ugarte,26,Uruguayan,Uruguay,14,Midfielder,182,71,Left
P00584,Nahitan Canobbio,28,Uruguayan,Uruguay,12,Defender,179,74,Right
P00577,Edinson Nandez,23,Uruguayan,Uruguay,5,Defender,182,78,Right
P00588,Jose Rodriguez,31,Uruguayan,Uruguay,16,Midfielder,182,74,Right
P00579,Jose Torreira,23,Uruguayan,Uruguay,7,Defender,178,73,Left
P00593,Luis Varela,22,Uruguayan,Uruguay,21,Forward,174,71,Right
P00596,Jose Cavani,25,Uruguayan,Uruguay,24,Forward,189,78,Right
P00594,Edinson Torres,26,Uruguayan,Uruguay,22,Forward,175,72,Left
P00575,Federico Bentancur,21,Uruguayan,Uruguay,3,Goalkeeper,187,75,Right
P00574,Edinson Gimenez,32,Uruguayan,Uruguay,2,Goalkeeper,185,81,Right
P00599,Enner Caicedo,30,Ecuadorian,Ecuador,1,Goalkeeper,185,74,Right
P00603,Moises Torres,30,Ecuadorian,Ecuador,5,Defender,192,75,Left
P00615,Gonzalo Zapata,22,Ecuadorian,Ecuador,17,Midfielder,183,76,Right
P00622,Angel Caicedo,33,Ecuadorian,Ecuador,24,Forward,183,77,Left
P00611,Enner Ibarra,29,Ecuadorian,Ecuador,13,Midfielder,175,72,Left
P00602,Enner Hincapie,24,Ecuadorian,Ecuador,4,Defender,183,76,Right
P00613,Pervis Palacios,27,Ecuadorian,Ecuador,15,Midfielder,178,76,Right
P00609,Felix Rodriguez,23,Ecuadorian,Ecuador,11,Defender,188,76,Right
P00623,Gonzalo Mena,24,Ecuadorian,Ecuador,25,Forward,169,71,Right
P00619,Enner Zapata,23,Ecuadorian,Ecuador,21,Forward,175,76,Left
P00612,Moises Minda,27,Ecuadorian,Ecuador,14,Midfielder,178,75,Right
P00620,Moises Pellerano,24,Ecuadorian,Ecuador,22,Forward,180,75,Left
P00610,Jackson Canga,27,Ecuadorian,Ecuador,12,Defender,194,82,Right
P00621,Pervis Molina,24,Ecuadorian,Ecuador,23,Forward,177,75,Left
P00607,Sebastian Angulo,28,Ecuadorian,Ecuador,9,Defender,184,74,Right
P00606,Gonzalo Ramirez,23,Ecuadorian,Ecuador,8,Defender,197,84,Right
P00608,Diego Pacho,30,Ecuadorian,Ecuador,10,Defender,189,81,Left
P00624,Sebastian Preciado,22,Ecuadorian,Ecuador,26,Forward,187,77,Right
P00618,Felix Caicedo,28,Ecuadorian,Ecuador,20,Midfielder,183,73,Right
P00604,Pervis Gruezo,28,Ecuadorian,Ecuador,6,Defender,188,77,Right
P00605,Angel Plata,30,Ecuadorian,Ecuador,7,Defender,175,73,Left
P00616,Sebastian Pellerano,32,Ecuadorian,Ecuador,18,Midfielder,179,73,Right
P00614,Angel Intriago,25,Ecuadorian,Ecuador,16,Midfielder,177,71,Right
P00617,Diego Molina,24,Ecuadorian,Ecuador,19,Midfielder,186,83,Right
P00601,Pervis Preciado,30,Ecuadorian,Ecuador,3,Goalkeeper,190,75,Right
P00600,Moises Mena,32,Ecuadorian,Ecuador,2,Goalkeeper,185,80,Right
P01120,Eric Aboubakar,24,Cameroonian,Cameroon,2,Goalkeeper,186,78,Right
P01141,Andre Bassogog,26,Cameroonian,Cameroon,23,Forward,179,73,Right
P01124,Andre Nkoulou,29,Cameroonian,Cameroon,6,Defender,180,74,Right
P01127,Nicolas Siani,31,Cameroonian,Cameroon,9,Defender,188,80,Left
P01135,Karl Olinga,22,Cameroonian,Cameroon,17,Midfielder,176,78,Right
P01128,Jean Ondoa,24,Cameroonian,Cameroon,10,Defender,178,74,Right
P01142,Vincent Choupo-Moting,25,Cameroonian,Cameroon,24,Forward,190,78,Right
P01143,Karl Aboubakar,19,Cameroonian,Cameroon,25,Forward,177,75,Left
P01144,Nicolas Anguissa,32,Cameroonian,Cameroon,26,Forward,167,66,Left
P01129,Moumi Hongla,23,Cameroonian,Cameroon,11,Defender,179,73,Right
P01125,Vincent Castelleto,22,Cameroonian,Cameroon,7,Defender,183,71,Right
P01140,Eric Mba,30,Cameroonian,Cameroon,22,Forward,180,77,Right
P01134,Vincent Lea,21,Cameroonian,Cameroon,16,Midfielder,177,71,Right
P01133,Andre Kunde,24,Cameroonian,Cameroon,15,Midfielder,175,73,Right
P01130,Martin Njie,24,Cameroonian,Cameroon,12,Defender,180,76,Right
P01131,Samuel Moumi,22,Cameroonian,Cameroon,13,Midfielder,177,77,Right
P01139,Samuel Olinga,28,Cameroonian,Cameroon,21,Forward,185,74,Left
P01138,Moumi Choupo-Moting,30,Cameroonian,Cameroon,20,Midfielder,172,69,Right
P01137,Jean Bassogog,22,Cameroonian,Cameroon,19,Midfielder,184,72,Right
P01126,Karl Mbeumo,27,Cameroonian,Cameroon,8,Defender,180,72,Right
P01132,Eric Ndip,30,Cameroonian,Cameroon,14,Midfielder,172,68,Right
P01136,Nicolas Mba,24,Cameroonian,Cameroon,18,Midfielder,172,70,Right
P01122,Samuel Toko-Ekambi,27,Cameroonian,Cameroon,4,Defender,190,81,Right
P01123,Eric Zambo,31,Cameroonian,Cameroon,5,Defender,188,83,Right
P01121,Andre Anguissa,31,Cameroonian,Cameroon,3,Goalkeeper,185,83,Left
P01119,Samuel Choupo-Moting,26,Cameroonian,Cameroon,1,Goalkeeper,189,78,Right
P01199,Trezeguet Trezeguet,29,Egyptian,Egypt,3,Goalkeeper,190,79,Left
P01220,Ahmed Marmoush,23,Egyptian,Egypt,24,Forward,178,71,Right
P01203,Ahmed Abdallah,26,Egyptian,Egypt,7,Defender,191,79,Right
P01210,Omar Koka,28,Egyptian,Egypt,14,Midfielder,181,76,Right
P01200,Mohamed Elneny,28,Egyptian,Egypt,4,Defender,187,82,Right
P01209,Mohamed Hamdi,24,Egyptian,Egypt,13,Midfielder,182,71,Right
P01207,Amr Afsha,25,Egyptian,Egypt,11,Defender,179,72,Right
P01216,Amr Marmoush,24,Egyptian,Egypt,20,Midfielder,180,73,Right
P01218,Omar Wahbi,28,Egyptian,Egypt,22,Forward,173,69,Right
P01213,Mostafa Gomaa,29,Egyptian,Egypt,17,Midfielder,186,79,Right
P01206,Mahmoud Soliman,24,Egyptian,Egypt,10,Defender,178,76,Left
P01215,Mahmoud Ibrahim,24,Egyptian,Egypt,19,Midfielder,176,74,Right
P01204,Mostafa Attia,23,Egyptian,Egypt,8,Defender,191,77,Left
P01214,Mohamed Wahbi,22,Egyptian,Egypt,18,Midfielder,186,75,Right
P01222,Mohamed Trezeguet,31,Egyptian,Egypt,26,Forward,172,76,Left
P01211,Trezeguet Said,33,Egyptian,Egypt,15,Midfielder,181,77,Right
P01212,Ahmed El-Sayed,23,Egyptian,Egypt,16,Midfielder,181,75,Right
P01217,Mohamed Gomaa,28,Egyptian,Egypt,21,Forward,171,74,Right
P01221,Mostafa Hegazi,18,Egyptian,Egypt,25,Forward,173,73,Left
P01202,Trezeguet Ashour,25,Egyptian,Egypt,6,Defender,181,79,Right
P01208,Abdallah El-Shenawy,28,Egyptian,Egypt,12,Defender,193,82,Right
P01205,Mohamed Hassan,21,Egyptian,Egypt,9,Defender,180,75,Left
P01201,Omar Elsaid,26,Egyptian,Egypt,5,Defender,186,73,Right
P01219,Trezeguet Ibrahim,25,Egyptian,Egypt,23,Forward,177,67,Right
P01198,Omar Hegazi,26,Egyptian,Egypt,2,Goalkeeper,188,75,Right
P01197,Mohamed Marmoush,27,Egyptian,Egypt,1,Goalkeeper,195,78,Left
P01120,Eric Aboubakar,24,Cameroonian,Cameroon,2,Goalkeeper,186,78,Right
P01142,Vincent Choupo-Moting,25,Cameroonian,Cameroon,24,Forward,190,78,Right
P01131,Samuel Moumi,22,Cameroonian,Cameroon,13,Midfielder,177,77,Right
P01125,Vincent Castelleto,22,Cameroonian,Cameroon,7,Defender,183,71,Right
P01140,Eric Mba,30,Cameroonian,Cameroon,22,Forward,180,77,Right
P01123,Eric Zambo,31,Cameroonian,Cameroon,5,Defender,188,83,Right
P01128,Jean Ondoa,24,Cameroonian,Cameroon,10,Defender,178,74,Right
P01136,Nicolas Mba,24,Cameroonian,Cameroon,18,Midfielder,172,70,Right
P01129,Moumi Hongla,23,Cameroonian,Cameroon,11,Defender,179,73,Right
P01133,Andre Kunde,24,Cameroonian,Cameroon,15,Midfielder,175,73,Right
